"Source Name","Program Name",Username,Date/Time,"Bytes Sent","Bytes Received",Comment,"Data Source"
SRUDB.dat,"\Windows\Temp\{07A68C13-676E-425E-BC9B-A7722656D75B}\.be\VC_redist.x86.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\msiexec.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\msiexec.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\msiexec.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SettingSyncHost.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\ApplicationFrameHost.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\browser_broker.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SecurityHealthSystray.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\SysWOW64\OneDriveSetup.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\RuntimeBroker.exe",jean_martin,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [AppReadiness]","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [AppReadiness]",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SearchIndexer.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SearchIndexer.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\CompatTelRunner.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\CompatTelRunner.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\DeviceCensus.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\DeviceCensus.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1_none_bf506ecc66a800df\TiWorker.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1_none_bf506ecc66a800df\TiWorker.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [WbioSvcGroup]","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [WbioSvcGroup]",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\VSSVC.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\VSSVC.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [swprv]","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [swprv]",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SgrmBroker.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SgrmBroker.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [wusvcs]","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [wusvcs]",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\SysWOW64\msiexec.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\SysWOW64\msiexec.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe","'Local System'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe",systemprofile,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SppExtComObj.Exe","'NT Authority'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SppExtComObj.Exe",NetworkService,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]","'NT Authority'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]",LocalService,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\audiodg.exe","'NT Authority'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\audiodg.exe",LocalService,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\Windows.WARP.JITService.exe","'NT Authority'","2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\Windows.WARP.JITService.exe",LocalService,"2026-02-21 15:38:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,System,"'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,System,systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\smss.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\smss.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\csrss.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\csrss.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wininit.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wininit.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\winlogon.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\winlogon.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\services.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\services.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\lsass.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\lsass.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\fontdrvhost.exe",,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\fontdrvhost.exe",,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\servicing\TrustedInstaller.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\servicing\TrustedInstaller.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\spoolsv.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\spoolsv.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Program Files\Windows Defender\MsMpEng.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Program Files\Windows Defender\MsMpEng.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [wsappx]","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [wsappx]",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wbem\WmiPrvSE.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wbem\WmiPrvSE.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wbem\WmiPrvSE.exe","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wbem\WmiPrvSE.exe",LocalService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wbem\WmiPrvSE.exe","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\wbem\WmiPrvSE.exe",NetworkService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\conhost.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\conhost.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\conhost.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"System Interrupts","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"System Interrupts",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,Registry,"'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,Registry,systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"Memory Compression","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"Memory Compression",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]",NetworkService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\sppsvc.exe","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\sppsvc.exe",NetworkService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]",NetworkService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\dwm.exe",,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]",LocalService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]",LocalService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]",LocalService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall]","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall]",LocalService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Program Files\Windows Defender\NisSrv.exe","'NT Authority'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Program Files\Windows Defender\NisSrv.exe",LocalService,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\taskhostw.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\taskhostw.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\taskhostw.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\sihost.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\svchost.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\ctfmon.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\explorer.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\smartscreen.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\rundll32.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\dllhost.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\dllhost.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\dllhost.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\msiexec.exe","'Local System'","2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\msiexec.exe",systemprofile,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\msiexec.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\ApplicationFrameHost.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
SRUDB.dat,"\Windows\System32\browser_broker.exe",jean_martin,"2026-02-21 16:40:00 CET",,,"System Resource Usage - Application Usage",pc_EmployeA.vhd
